ID,IP,DATATIME,TOTALUSAGE
"6615621","102.200.218.193","2023-01-24 01:28",0.91
"6615622","102.200.218.193","2023-01-24 01:27",0.75
"6615623","102.200.218.193","2023-01-24 01:26",0.94
"6615624","102.200.218.193","2023-01-24 01:25",0.76
"6615625","102.200.218.193","2023-01-24 01:24",0.96
"6615626","102.200.218.193","2023-01-24 01:23",1.69
"6615627","102.200.218.193","2023-01-24 01:22",1
"6615628","102.200.218.193","2023-01-24 01:21",0.79
"6615629","102.200.218.193","2023-01-24 01:19",0.83
"6615630","102.200.218.193","2023-01-24 01:18",1.16
"6615631","102.200.218.193","2023-01-24 01:17",0.69
"6615632","102.200.218.193","2023-01-24 01:16",0.88
"6615633","102.200.218.193","2023-01-24 01:15",0.76
"6615634","102.200.218.193","2023-01-24 01:14",1.02
"6615635","102.200.218.193","2023-01-24 01:13",0.71
"6615636","102.200.218.193","2023-01-24 01:12",0.97
"6615637","102.200.218.193","2023-01-24 01:11",0.73
"6615638","102.200.218.193","2023-01-24 01:10",1
"6615639","102.200.218.193","2023-01-24 01:09",0.79
"6615640","102.200.218.193","2023-01-24 01:08",0.88
"6615641","102.200.218.193","2023-01-24 01:07",0.72
"6615642","102.200.218.193","2023-01-24 01:06",0.86
"6615643","102.200.218.193","2023-01-24 01:05",0.96
"6615644","102.200.218.193","2023-01-24 01:04",0.99
"6615645","102.200.218.193","2023-01-24 01:03",0.97
"6615646","102.200.218.193","2023-01-24 01:01",0.76
"6615647","102.200.218.193","2023-01-24 01:00",1.08
"6615648","102.200.218.193","2023-01-24 00:59",0.72
"6615649","102.200.218.193","2023-01-24 00:58",0.83
"6615650","102.200.218.193","2023-01-24 00:57",0.78
"6615651","102.200.218.193","2023-01-24 00:56",0.89
"6615652","102.200.218.193","2023-01-24 00:55",0.82
"6615653","102.200.218.193","2023-01-24 00:54",1.04
"6615654","102.200.218.193","2023-01-24 00:53",0.73
"6615655","102.200.218.193","2023-01-24 00:52",0.94
"6615656","102.200.218.193","2023-01-24 00:51",1.51
"6615657","102.200.218.193","2023-01-24 00:50",1.14
"6615658","102.200.218.193","2023-01-24 00:49",0.76
"6615659","102.200.218.193","2023-01-24 00:48",1.19
"6615660","102.200.218.193","2023-01-24 00:47",0.75
"6615661","102.200.218.193","2023-01-24 00:46",0.9
"6615662","102.200.218.193","2023-01-24 00:45",0.8
"6615663","102.200.218.193","2023-01-24 00:44",0.98
"6615664","102.200.218.193","2023-01-24 00:43",0.72
"6615665","102.200.218.193","2023-01-24 00:42",0.96
"6615666","102.200.218.193","2023-01-24 00:41",0.81
"6615667","102.200.218.193","2023-01-24 00:39",0.76
"6615668","102.200.218.193","2023-01-24 00:38",0.89
"6615669","102.200.218.193","2023-01-24 00:37",0.74
"6615670","102.200.218.193","2023-01-24 00:36",0.89
"6615671","102.200.218.193","2023-01-24 00:35",0.77
"6615672","102.200.218.193","2023-01-24 00:34",0.92
"6615673","102.200.218.193","2023-01-24 00:33",0.94
"6615674","102.200.218.193","2023-01-24 00:32",1.05
"6615675","102.200.218.193","2023-01-24 00:31",1.04
"6615676","102.200.218.193","2023-01-24 00:30",1.12
"6615677","102.200.218.193","2023-01-24 00:29",0.81
"6615678","102.200.218.193","2023-01-24 00:28",0.91
"6615679","102.200.218.193","2023-01-24 00:27",0.85
"6615680","102.200.218.193","2023-01-24 00:26",0.89
"6615681","102.200.218.193","2023-01-24 00:24",1.02
"6615682","102.200.218.193","2023-01-24 00:23",0.68
"6615683","102.200.218.193","2023-01-24 00:22",0.9
"6615684","102.200.218.193","2023-01-24 00:21",0.74
"6615685","102.200.218.193","2023-01-24 00:20",0.98
"6615686","102.200.218.193","2023-01-24 00:19",0.85
"6615687","102.200.218.193","2023-01-24 00:18",1.23
"6615688","102.200.218.193","2023-01-24 00:17",1.08
"6615689","102.200.218.193","2023-01-24 00:16",0.91
"6615690","102.200.218.193","2023-01-24 00:15",1.1
"6615691","102.200.218.193","2023-01-24 00:14",1.07
"6615692","102.200.218.193","2023-01-24 00:13",0.68
"6615693","102.200.218.193","2023-01-24 00:12",0.96
"6615694","102.200.218.193","2023-01-24 00:11",0.7
"6615695","102.200.218.193","2023-01-24 00:10",1.01
"6615696","102.200.218.193","2023-01-24 00:09",0.91
"6615697","102.200.218.193","2023-01-24 00:08",0.91
"6615698","102.200.218.193","2023-01-24 00:07",0.75
"6615699","102.200.218.193","2023-01-24 00:06",0.88
"6615700","102.200.218.193","2023-01-24 00:05",0.75
"6615701","102.200.218.193","2023-01-24 00:04",1.03
"6615702","102.200.218.193","2023-01-24 00:03",0.91
"6615703","102.200.218.193","2023-01-24 00:02",0.98
"6615704","102.200.218.193","2023-01-24 00:00",1.21
"6615705","102.200.218.193","2023-01-23 23:59",2.35
"6615706","102.200.218.193","2023-01-23 23:58",0.94
"6615707","102.200.218.193","2023-01-23 23:57",0.72
"6615708","102.200.218.193","2023-01-23 23:55",1.49
"6615709","102.200.218.193","2023-01-24 22:49",1.03
"6615710","102.200.218.193","2023-01-24 22:48",0.96
"6615711","102.200.218.193","2023-01-24 22:47",0.78
"6615712","102.200.218.193","2023-01-24 22:46",0.86
"6615713","102.200.218.193","2023-01-24 22:45",0.81
"6615714","102.200.218.193","2023-01-24 22:44",1.06
"6615715","102.200.218.193","2023-01-24 22:43",0.7
"6615716","102.200.218.193","2023-01-24 22:42",0.89
"6615717","102.200.218.193","2023-01-24 22:40",0.97
"6615718","102.200.218.193","2023-01-24 22:39",0.79
"6615719","102.200.218.193","2023-01-24 22:38",0.91
"6615720","102.200.218.193","2023-01-24 22:37",0.73
"6615721","102.200.218.193","2023-01-24 22:36",0.87
"6615722","102.200.218.193","2023-01-24 22:35",0.78
"6615723","102.200.218.193","2023-01-24 22:34",1.17
"6615724","102.200.218.193","2023-01-24 22:33",0.72
"6615725","102.200.218.193","2023-01-24 22:32",0.91
"6615726","102.200.218.193","2023-01-24 22:31",0.73
"6615727","102.200.218.193","2023-01-24 22:30",0.94
"6615728","102.200.218.193","2023-01-24 22:29",0.76
"6615729","102.200.218.193","2023-01-24 22:28",0.88
"6615730","102.200.218.193","2023-01-24 22:27",0.72
"6615731","102.200.218.193","2023-01-24 22:26",0.89
"6615732","102.200.218.193","2023-01-24 22:25",0.77
"6615733","102.200.218.193","2023-01-24 22:24",0.92
"6615734","102.200.218.193","2023-01-24 22:23",0.73
"6615735","102.200.218.193","2023-01-24 22:22",1.1
"6615736","102.200.218.193","2023-01-24 22:21",0.98
"6615737","102.200.218.193","2023-01-24 22:20",0.98
"6615738","102.200.218.193","2023-01-24 22:18",0.93
"6615739","102.200.218.193","2023-01-24 22:17",0.75
"6615740","102.200.218.193","2023-01-24 22:16",0.88
"6615741","102.200.218.193","2023-01-24 22:15",0.76
"6615742","102.200.218.193","2023-01-24 22:14",1.02
"6615743","102.200.218.193","2023-01-24 22:13",0.8
"6615744","102.200.218.193","2023-01-24 22:12",0.96
"6615745","102.200.218.193","2023-01-24 22:11",0.74
"6615746","102.200.218.193","2023-01-24 22:10",0.98
"6615747","102.200.218.193","2023-01-24 22:09",0.83
"6615748","102.200.218.193","2023-01-24 22:08",1.11
"6615749","102.200.218.193","2023-01-24 22:07",0.7
"6615750","102.200.218.193","2023-01-24 22:06",0.85
"6615751","102.200.218.193","2023-01-24 22:05",0.75
"6615752","102.200.218.193","2023-01-24 22:04",1.24
"6615753","102.200.218.193","2023-01-24 22:03",0.72
"6615754","102.200.218.193","2023-01-24 22:01",0.78
"6615755","102.200.218.193","2023-01-24 22:00",0.99
"6615756","102.200.218.193","2023-01-24 21:59",0.78
"6615757","102.200.218.193","2023-01-24 21:58",0.86
"6615758","102.200.218.193","2023-01-24 21:57",0.73
"6615759","102.200.218.193","2023-01-24 21:56",0.85
"6615760","102.200.218.193","2023-01-24 21:55",0.78
"6615761","102.200.218.193","2023-01-24 21:54",1
"6615762","102.200.218.193","2023-01-24 21:53",0.73
"6615763","102.200.218.193","2023-01-24 21:52",0.93
"6615764","102.200.218.193","2023-01-24 21:51",0.84
"6615765","102.200.218.193","2023-01-24 21:50",1.28
"6615766","102.200.218.193","2023-01-24 21:49",0.99
"6615767","102.200.218.193","2023-01-24 21:48",0.87
"6615768","102.200.218.193","2023-01-24 21:47",0.69
"6615769","102.200.218.193","2023-01-24 21:46",0.88
"6615770","102.200.218.193","2023-01-24 21:45",0.83
"6615771","102.200.218.193","2023-01-24 21:44",0.97
"6615772","102.200.218.193","2023-01-24 21:43",0.7
"6615773","102.200.218.193","2023-01-24 21:41",0.83
"6615774","102.200.218.193","2023-01-24 21:40",0.96
"6615775","102.200.218.193","2023-01-24 21:39",0.74
"6615776","102.200.218.193","2023-01-24 21:38",0.85
"6615777","102.200.218.193","2023-01-24 21:37",0.74
"6615778","102.200.218.193","2023-01-24 21:36",0.92
"6615779","102.200.218.193","2023-01-24 21:35",0.79
"6615780","102.200.218.193","2023-01-24 21:34",1.25
"6615781","102.200.218.193","2023-01-24 21:33",0.72
"6615782","102.200.218.193","2023-01-24 21:32",1.04
"6615783","102.200.218.193","2023-01-24 21:31",0.97
"6615784","102.200.218.193","2023-01-24 21:30",1.1
"6615785","102.200.218.193","2023-01-24 21:29",0.75
"6615786","102.200.218.193","2023-01-24 21:28",0.84
"6615787","102.200.218.193","2023-01-24 21:27",0.79
"6615788","102.200.218.193","2023-01-24 21:26",0.88
"6615789","102.200.218.193","2023-01-24 21:25",0.81
"6615790","102.200.218.193","2023-01-24 21:24",1.01
"6615791","102.200.218.193","2023-01-24 21:22",0.95
"6615792","102.200.218.193","2023-01-24 21:21",0.74
"6615793","102.200.218.193","2023-01-24 21:20",0.94
"6615794","102.200.218.193","2023-01-24 21:19",0.98
"6615795","102.200.218.193","2023-01-24 21:18",0.86
"6615796","102.200.218.193","2023-01-24 21:17",0.72
"6615797","102.200.218.193","2023-01-24 21:16",0.88
"6615798","102.200.218.193","2023-01-24 21:15",1.1
"6615799","102.200.218.193","2023-01-24 21:14",0.95
"6615800","102.200.218.193","2023-01-24 21:13",0.69
"6615801","102.200.218.193","2023-01-24 21:12",0.88
"6615802","102.200.218.193","2023-01-24 21:11",0.71
"6615803","102.200.218.193","2023-01-24 21:10",1.03
"6615804","102.200.218.193","2023-01-24 21:09",0.85
"6615805","102.200.218.193","2023-01-24 21:08",0.89
"6615806","102.200.218.193","2023-01-24 21:07",0.73
"6615807","102.200.218.193","2023-01-24 21:06",0.89
"6615808","102.200.218.193","2023-01-24 21:04",1.18
"6615809","102.200.218.193","2023-01-24 21:03",0.69
"6615810","102.200.218.193","2023-01-24 21:02",0.88
"6615811","102.200.218.193","2023-01-24 21:01",0.74
"6615812","102.200.218.193","2023-01-24 21:00",1.06
"6615813","102.200.218.193","2023-01-24 20:59",0.81
"6615814","102.200.218.193","2023-01-24 20:58",1.11
"6615815","102.200.218.193","2023-01-24 20:57",0.73
"6615816","102.200.218.193","2023-01-24 20:56",0.88
"6615817","102.200.218.193","2023-01-24 20:55",0.75
"6615818","102.200.218.193","2023-01-24 20:54",1
"6615819","102.200.218.193","2023-01-24 20:53",0.71
"6615820","102.200.218.193","2023-01-24 20:52",0.89
"6615821","102.200.218.193","2023-01-24 20:51",0.76
"6615822","102.200.218.193","2023-01-24 20:50",1.06
"6615823","102.200.218.193","2023-01-24 20:49",1
"6615824","102.200.218.193","2023-01-24 20:48",0.98
"6615825","102.200.218.193","2023-01-24 20:47",0.72
"6615826","102.200.218.193","2023-01-24 20:46",0.88
"6615827","102.200.218.193","2023-01-24 20:45",0.78
"6615828","102.200.218.193","2023-01-24 20:43",0.73
"6615829","102.200.218.193","2023-01-24 20:42",0.91
"6615830","102.200.218.193","2023-01-24 20:41",0.72
"6615831","102.200.218.193","2023-01-24 20:40",1.23
"6615832","102.200.218.193","2023-01-24 20:39",0.75
"6615833","102.200.218.193","2023-01-24 20:38",0.92
"6615834","102.200.218.193","2023-01-24 20:37",0.69
"6615835","102.200.218.193","2023-01-24 20:36",0.91
"6615836","102.200.218.193","2023-01-24 20:35",0.77
"6615837","102.200.218.193","2023-01-24 20:34",1.2
"6615838","102.200.218.193","2023-01-24 20:33",0.72
"6615839","102.200.218.193","2023-01-24 20:32",1.01
"6615840","102.200.218.193","2023-01-24 20:31",0.82
"6615841","102.200.218.193","2023-01-24 20:30",1.06
"6615842","102.200.218.193","2023-01-24 20:29",0.77
"6615843","102.200.218.193","2023-01-24 20:27",0.79
"6615844","102.200.218.193","2023-01-24 20:26",0.92
"6615845","102.200.218.193","2023-01-24 20:25",1.08
"6615846","102.200.218.193","2023-01-24 20:24",0.97
"6615847","102.200.218.193","2023-01-24 20:23",0.71
"6615848","102.200.218.193","2023-01-24 20:22",0.97
"6615849","102.200.218.193","2023-01-24 20:21",0.76
"6615850","102.200.218.193","2023-01-24 20:20",1.06
"6615851","102.200.218.193","2023-01-24 20:19",0.99
"6615852","102.200.218.193","2023-01-24 20:18",0.98
"6615853","102.200.218.193","2023-01-24 20:17",0.79
"6615854","102.200.218.193","2023-01-24 20:16",0.88
"6615855","102.200.218.193","2023-01-24 20:15",0.75
"6615856","102.200.218.193","2023-01-24 20:14",0.98
"6615857","102.200.218.193","2023-01-24 20:13",0.78
"6615858","102.200.218.193","2023-01-24 20:12",0.98
"6615859","102.200.218.193","2023-01-24 20:11",0.8
"6615860","102.200.218.193","2023-01-24 20:10",1.03
"6615861","102.200.218.193","2023-01-24 20:09",0.78
"6615862","102.200.218.193","2023-01-24 20:08",1.02
"6615863","102.200.218.193","2023-01-24 20:07",0.88
"6615864","102.200.218.193","2023-01-24 20:05",0.78
"6615865","102.200.218.193","2023-01-24 20:03",0.77
"6615866","102.200.218.193","2023-01-24 20:02",0.98
"6615867","102.200.218.193","2023-01-24 20:01",0.72
"6615868","102.200.218.193","2023-01-24 20:00",1.07
"6615869","102.200.218.193","2023-01-24 19:58",0.87
"6615870","102.200.218.193","2023-01-24 19:57",0.7
"6615871","102.200.218.193","2023-01-24 19:56",0.94
"6615872","102.200.218.193","2023-01-24 19:55",0.75
"6615873","102.200.218.193","2023-01-24 19:54",0.93
"6615874","102.200.218.193","2023-01-24 19:53",0.77
"6615875","102.200.218.193","2023-01-24 19:52",1.05
"6615876","102.200.218.193","2023-01-24 19:51",0.99
"6615877","102.200.218.193","2023-01-24 19:49",0.9
"6615878","102.200.218.193","2023-01-24 19:48",0.89
"6615879","102.200.218.193","2023-01-24 19:47",0.8
"6615880","102.200.218.193","2023-01-24 19:46",0.9
"6615881","102.200.218.193","2023-01-24 19:45",0.85
"6615882","102.200.218.193","2023-01-24 19:44",0.99
"6615883","102.200.218.193","2023-01-24 19:43",0.68
"6615884","102.200.218.193","2023-01-24 19:42",1.01
"6615885","102.200.218.193","2023-01-24 19:41",0.71
"6615886","102.200.218.193","2023-01-24 19:40",0.98
"6615887","102.200.218.193","2023-01-24 19:39",0.77
"6615888","102.200.218.193","2023-01-24 19:38",0.89
"6615889","102.200.218.193","2023-01-24 19:37",0.72
"6615890","102.200.218.193","2023-01-24 19:36",0.96
"6615891","102.200.218.193","2023-01-24 19:35",0.83
"6615892","102.200.218.193","2023-01-24 19:34",0.97
"6615893","102.200.218.193","2023-01-24 19:33",1.27
"6615894","102.200.218.193","2023-01-24 19:32",0.92
"6615895","102.200.218.193","2023-01-24 19:31",0.73
"6615896","102.200.218.193","2023-01-24 19:30",1.09
"6615897","102.200.218.193","2023-01-24 19:29",0.81
"6615898","102.200.218.193","2023-01-24 19:27",0.73
"6615899","102.200.218.193","2023-01-24 19:26",0.91
"6615900","102.200.218.193","2023-01-24 19:25",0.78
"6615901","102.200.218.193","2023-01-24 19:24",1.12
"6615902","102.200.218.193","2023-01-24 19:23",0.74
"6615903","102.200.218.193","2023-01-24 19:22",0.98
"6615904","102.200.218.193","2023-01-24 19:21",0.77
"6615905","102.200.218.193","2023-01-24 19:20",1
"6615906","102.200.218.193","2023-01-24 19:19",0.86
"6615907","102.200.218.193","2023-01-24 19:18",0.92
"6615908","102.200.218.193","2023-01-24 19:17",0.88
"6615909","102.200.218.193","2023-01-24 19:16",0.85
"6615910","102.200.218.193","2023-01-24 19:15",0.76
"6615911","102.200.218.193","2023-01-24 19:14",1.01
"6615912","102.200.218.193","2023-01-24 19:13",0.71
"6615913","102.200.218.193","2023-01-24 19:12",0.91
"6615914","102.200.218.193","2023-01-24 19:10",1.01
"6615915","102.200.218.193","2023-01-24 19:09",0.81
"6615916","102.200.218.193","2023-01-24 19:08",0.92
"6615917","102.200.218.193","2023-01-24 19:07",0.8
"6615918","102.200.218.193","2023-01-24 19:06",0.86
"6615919","102.200.218.193","2023-01-24 19:05",0.73
"6615920","102.200.218.193","2023-01-24 19:04",0.95
"6615921","102.200.218.193","2023-01-24 19:03",0.81
"6615922","102.200.218.193","2023-01-24 19:02",1.01
"6615923","102.200.218.193","2023-01-24 19:01",0.74
"6615924","102.200.218.193","2023-01-24 19:00",1.71
"6615925","102.200.218.193","2023-01-24 18:59",0.73
"6615926","102.200.218.193","2023-01-24 18:58",0.84
"6615927","102.200.218.193","2023-01-24 18:57",0.77
"6615928","102.200.218.193","2023-01-24 18:56",0.9
"6615929","102.200.218.193","2023-01-24 18:55",0.78
"6615930","102.200.218.193","2023-01-24 18:54",0.97
"6615931","102.200.218.193","2023-01-24 18:53",0.81
"6615932","102.200.218.193","2023-01-24 18:52",1.07
"6615933","102.200.218.193","2023-01-24 18:50",1
"6615934","102.200.218.193","2023-01-24 18:49",0.85
"6615935","102.200.218.193","2023-01-24 18:48",0.88
"6615936","102.200.218.193","2023-01-24 18:47",0.74
"6615937","102.200.218.193","2023-01-24 18:46",0.88
"6615938","102.200.218.193","2023-01-24 18:45",0.76
"6615939","102.200.218.193","2023-01-24 18:44",1.03
"6615940","102.200.218.193","2023-01-24 18:43",0.99
"6615941","102.200.218.193","2023-01-24 18:42",1.01
"6615942","102.200.218.193","2023-01-24 18:41",0.71
"6615943","102.200.218.193","2023-01-24 18:40",1.01
"6615944","102.200.218.193","2023-01-24 18:39",0.78
"6615945","102.200.218.193","2023-01-24 18:38",0.86
"6615946","102.200.218.193","2023-01-24 18:37",0.73
"6615947","102.200.218.193","2023-01-24 18:36",0.92
"6615948","102.200.218.193","2023-01-24 18:35",0.77
"6615949","102.200.218.193","2023-01-24 18:34",1.06
"6615950","102.200.218.193","2023-01-24 18:33",0.68
"6615951","102.200.218.193","2023-01-24 18:31",0.71
"6615952","102.200.218.193","2023-01-24 18:30",1.04
"6615953","102.200.218.193","2023-01-24 18:29",0.71
"6615954","102.200.218.193","2023-01-24 18:28",0.87
"6615955","102.200.218.193","2023-01-24 18:27",0.73
"6615956","102.200.218.193","2023-01-24 18:26",1.11
"6615957","102.200.218.193","2023-01-24 18:25",0.78
"6615958","102.200.218.193","2023-01-24 18:24",0.99
"6615959","102.200.218.193","2023-01-24 18:23",0.7
"6615960","102.200.218.193","2023-01-24 18:22",0.89
"6615961","102.200.218.193","2023-01-24 18:21",0.77
"6615962","102.200.218.193","2023-01-24 18:20",1.08
"6615963","102.200.218.193","2023-01-24 18:19",0.85
"6615964","102.200.218.193","2023-01-24 18:18",0.99
"6615965","102.200.218.193","2023-01-24 18:17",0.74
"6615966","102.200.218.193","2023-01-24 18:16",0.92
"6615967","102.200.218.193","2023-01-24 18:15",0.75
"6615968","102.200.218.193","2023-01-24 18:13",0.71
"6615969","102.200.218.193","2023-01-24 18:12",0.88
"6615970","102.200.218.193","2023-01-24 18:11",0.78
"6615971","102.200.218.193","2023-01-24 18:10",0.96
"6615972","102.200.218.193","2023-01-24 18:09",0.79
"6615973","102.200.218.193","2023-01-24 18:08",1.09
"6615974","102.200.218.193","2023-01-24 18:07",1.09
"6615975","102.200.218.193","2023-01-24 18:06",0.97
"6615976","102.200.218.193","2023-01-24 18:05",0.73
"6615977","102.200.218.193","2023-01-24 18:04",0.98
"6615978","102.200.218.193","2023-01-24 18:03",0.82
"6615979","102.200.218.193","2023-01-24 18:02",0.9
"6615980","102.200.218.193","2023-01-24 18:01",0.74
"6615981","102.200.218.193","2023-01-24 18:00",1.07
"6615982","102.200.218.193","2023-01-24 17:59",0.82
"6615983","102.200.218.193","2023-01-24 17:58",0.88
"6615984","102.200.218.193","2023-01-24 17:57",0.74
"6615985","102.200.218.193","2023-01-24 17:56",0.98
"6615986","102.200.218.193","2023-01-24 17:55",0.76
"6615987","102.200.218.193","2023-01-24 17:54",0.97
"6615988","102.200.218.193","2023-01-24 17:52",0.91
"6615989","102.200.218.193","2023-01-24 17:51",0.75
